Content,Rating,Label
这款商品真的是太喜欢了，很感谢卖家能发货这么快。,5,1
物流很快，给快递小哥点赞，商品外包装完好，打开后额温计看着不错，等使用后追加评价,5,1
和想象中差不多，本来着急用想退掉的，结果收到了还挺满意，留着下次去海边穿，哈哈,4,1
数字小时挺准的，感应也很灵敏，朋友推荐的，性价比很高。,5,1
很好，很滑很舒服的一款泳衣，满意。,5,1
还可以，用着很方便。挺准确的。,5,1
没什么特别的地方，一如既往！,5,1
穿着不是很舒服,5,1
非常好的体温计，方便实用,5,1
喜欢，穿了一次下水，天气热好想天天去游泳。,5,1
和上一个买的外观稍微有调整，也比上一个轻些，不知道精度怎么样，还没用,3,0
机器人非常不错，比我想象中的还要好啊，特别喜欢,5,1
应该不错，我妈妈应该挺喜欢的！,5,1
挺不错的。样式挺好看的，用起来也还比较满意。,5,1
物流很好，收到后打开以后太喜欢了，颜色很正，型号也合适,5,1
还不错，，，，，,5,1
穿上很舒服，很性感,5,1
自从有了这款体温*，宝宝发烧就不用担心了,5,1
料子摸着很舒服，套装也不会很露，不错~~~,5,1
非常漂亮，质量很好，比我想象中的好多啦，没有色差！,5,1
超级喜欢，非常合适，下次有需要再来,5,1
快递速度很快，早已收到今天才有时间来评价,5,1
不错的泳衣，质量很好，大小合适，样式也不错！,5,1
使用起来很方便，不知道相对于水银的温度计准不准,5,1
很漂亮，穿着很舒服，很满意,5,1
物流速度快，质量也挺好的!,5,1
已收到，还没用过先给好,5,1
一直用着很好，便宜实惠，第二次购买了,5,1
买了感觉很划算，值得大家购买,5,1
两年前买了一个挺好用，宝宝都没摔坏，现在推荐给朋友，帮手买，好用,5,1
物流很快，客服的服务态度超级好，价格也很实惠,5,1
非常好用，很方便,5,1
还不错，老婆穿起来蛮好看的,5,1
给宝宝宝妈用的，使用方便。,5,1
还可以吧',5,1
商品很实用，非常喜欢，我的忠诚产品！,5,1
满意，穿起显瘦，就是刚买回来天气就降温了,5,1
经常在京东给宝宝买东西 速度快 质量好,5,1
对得起这个价的商品，期待他的质量,5,1
泳衣跟原图一样，质量很好,5,1
好用测温很准确，用起来也方便,5,1
泳衣很好看，穿起来很方便,5,1
质量好，价格低，物有所值，老板服务热情周到，物流很给力,5,1
一般，真的是很一般。,5,1
好看的泳衣，商家特意提醒蓝色的货有问题，询问是否能更换颜色，白色也很好看，美美的去海边啦！,5,1
方便方便真方便，好用好用好用真好用，重要的事情说三遍！！,5,1
质量还行！！,5,1
还可以，反正能用吧。哈哈哈哈,5,1
买了这么久还没用过，颜色喜欢,5,1
还好，不显胖，还好,5,1
这是买的第二个，这个是给家里老人买的，很方便，满意,5,1
挺好的，不过我没买对码，有点小！快递有点慢，差点来不及拿去旅游！,5,1
质量很好，不错的店，需要再光顾,5,1
很喜欢。不错,5,1
东西很好，用起来很方便，物美价廉，快递很快，快递小哥也非常好，送到家门口,5,1
穿着很舒服，样式也很好看，第一次买的泳衣。喜欢。,5,1
泳衣还不错，值得推荐给大家选购。,5,1
外套难看  文胸和内裤棒棒的,5,1
东西很好，客服态度也很好，有需要还会再来你家买,5,1
身材好才好看 这个太露,5,1
穿了漂亮，本买来去海边的，没赶上，下次泡温泉穿??,5,1
挺合适,5,1
昨天订的货今天就收到啦！感谢快递小哥测试一下体温真准，物流真快。,5,1
东西还不错，货到的也快，回头试下效果继续追评，先赞一个,5,1
还可以，方便,5,1
好用，刚刚开始不会用，客服很有耐心解说！好评好评好评！,5,1
5星好评   测量体温精准  价格实惠 推荐,5,1
好好好好，非常好用，质量不错值得购买！,5,1
包装比较邋遢，不知道有没穿过，本来想退货，搞时间就没有退，不值得100多块,1,0
之前宝宝刚出生的时候买了一个 现在妹妹的宝宝也要出生了 果断再买一个,5,1
满意！送货快！,5,1
跟描述的一样，质量好，物流也很快,5,1
可以，不错，喜欢，好用，赞一下！,5,1
做工不是很好，有点不对称。,3,0
实验了一下还可以，感觉挺好的，用过后再追评。,5,1
基本和图片一致,4,1
做工非常不错，机器人很好吧，物超所值,5,1
蛮好，比想象的好,5,1
不错。。。。。。。。。,5,1
物流挺快的，包装也特别好，严实没有损坏,5,1
买了后天就下雨，没穿上，哎，衣服美美的，颜色比图片更深一些,5,1
"暑假结束前试穿了一下,不错",5,1
很好用，回家就试用了，,5,1
材质不错，外观漂亮,5,1
质量挺好的，测试了一下也挺准的，以后用起来也方便。,5,1
还可以吧，给个好评,5,1
非常喜欢的颜色，上次买的那件被朋友穿走了，再次回购,5,1
听朋友说挺准确的才决定买一个试试，感觉没那么准确，开机后和说明书上写的也不一样，问了客服也没有回应,3,0
说实话，买过好几套泳装，这套最漂亮，花型清新，胸罩设计的很贴心,5,1
偏大了，款式还可以！不退了！,5,1
额，冬天夏天不是太准。测时必须恒温,3,0
很快就收到了，质量非常不错，比实体店要优惠很多，特别满意,5,1
这款额温计用起来还不错，价格也可以,5,1
东东我已经收到了，而且穿过才来评价，我很满意，一次满意的购物，给满分哦！,5,1
使用起来方便，快捷,5,1
东西不错。物流也很快、会再次光临的。,5,1
还好，比较准确！！！！！！！！,5,1
挺不错的，还能静音！这样就不用影响睡着时候的测量,5,1
女友很满意，合身，做工很精细,5,1
温度相差大。,5,1
使用起来很方便，精准度也很精准，非常喜欢,5,1
刚收到，看起来很不错，物美价廉！,5,1
已收到，很喜欢,5,1
好评非常好物流很快。,5,1
感觉不是特别准，买来给宝宝量体温的,5,1
款式没有图片好看,5,1
客服挺不错的，回答非常及时，到货非常快，质量非常满意,5,1
第二次买了，感觉价格合适，用起来方便,5,1
朋友推荐的，宝宝的必备品。,5,1
老公说美哒哒，,5,1
l非常的，值得买赚到。,5,1
质量很好，卖家服务态度很好，不错，很满意，物流棒棒哒&hellip;&hellip;,5,1
什么破玩意一点都不准一星都不想给,1,0
好看，非常喜欢,5,1
价格非常的实惠，好评物流挺快的。,5,1
颜色没色差，只是胸罩偏大和偏硬.,3,0
好可以 温度还是有点误差,5,1
颜色很靓，泳衣整体来说质量不错 布料手感很好 很柔滑舒服亲肤面料 发货速度也很快,5,1
fghsgnhejhtrhfgnreh@knbfdgyrfh,5,1
买给奶奶级别的老人用的，显示屏的数字够大够清楚，测出来的度数也是准确的。,5,1
挺好的，不掉色,5,1
宝贝收到了，试了试，整体不错，儿子很喜欢。,5,1
京东送货速度快，泳衣质量还好，能穿得，继续支持京东,5,1
快而准，准而快，嘀的一声，无发热。,4,1
好朋友满意，我非常的喜欢。,5,1
值得信赖的老牌子，帮朋友买的，自己家里就是用的这个。质量蛮好的。,5,1
非常满意，一直都信赖京东，现在都不怎么去超市了，家里的大大小小的都是京东购买,5,1
款式很漂亮，颜色很喜欢，发货速度很快,5,1
速度快，质量好，解燃眉之急,5,1
泳衣很好看！,5,1
非常显瘦哦 整体效果不错 快递很给力,5,1
买来去海边穿的，颜色很好看，好正，就是罩杯有点硬，如果能软一点就完美了,5,1
很美观的一件泳衣，大方又不失性感。,5,1
用着还可以，准确率还没有实测，最起码用着很方便快捷。,5,1
衣服挺好，穿着很挺,5,1
比以前更好用了，孩子小不愿意用水银体温计，这个可以做一个参考。,5,1
好喜欢,5,1
这东西是水货，和体温计差别很大就不准，怎么退货,5,1
很好用，家里宝宝用的，有些微误差，能接受。,5,1
挺好用的，和图片上一样！,5,1
最糟糕的一次购物，面料不好,5,1
很不错的卖家，很有耐心，产品也超好呢，给个五星好评,5,1
当天到妈妈很满意，遮肉显白,5,1
质量非常好，与卖家描述的完全一样，非常喜欢。,5,1
买的第二个了，能用一年，,5,1
没有收到货，店家是不是忘记啦？,1,0
体温计收到了，用了还不错，不过好多功能需要自己去设置，这神相对来说还方便。，,5,1
不准确,5,1
裙裙有点短，屁屁盖不住，其他都挺好，应该买大一码是对的,5,1
质量很好也很漂亮,5,1
非常不错的东西 收获很快 服务很好 物有所值 值得购买,5,1
自己很少在家买个机器人给儿子用的，他很喜欢，还可以，自动学习，可以连无线网，还可以唱歌真的很不错,5,1
还是不错的 女朋友喜欢,5,1
很漂亮，质量很好！,5,1
财迷买了个大号，都看不见乳沟！其他都很好身材好棒,5,1
很漂亮的粉红色，样式很喜欢，做工很精细，发出的声音很清晰。,5,1
机器人功能非常的好用，可以唱歌讲故事，小学辅导，比较实用。,5,1
这真的是一个聪明的机器人，反应很快，款式我很喜欢。,5,1
好样式好看，喜欢大爱，以后还会来，京东值得信赖,5,1
发货速度很快，期望值很高，收到货，很喜欢，质量不错的，体验后，更喜欢了，功能很多，满分10分。,5,1
非常满意，好意思,5,1
一次满意的购物，赞?,5,1
有点压胸,5,1
码少了，质量略差,5,1
关注这款产品很久了，终于到手了，非常满意，还送了很多赠品,5,1
温度低可不能使用,5,1
非常好的商品，已经是第二次购买了，非常好的购物体验,5,1
送货员态度好，物流快，,5,1
对比了两家，质量确实好，很满意，,5,1
这是什么破货，打开之后根本没反应，直接垃圾一个，大家再不要上当浪费钱了,5,1
好评非常好我非常的满意，,5,1
很不错，东西很好用，加油！！,5,1
物流很快店家的服务很好，真的非常喜欢。,5,1
很不错哦,5,1
东西收到了，也用了，很满意，给宝宝量体温的，很准确！,5,1
产品质量很棒，谢谢卖家的小礼物，很满意,5,1
挺好用,5,1
产品太棒了，质量又好，服务也棒,5,1
比较准,5,1
真的非常得好很满意，非常的喜欢。,5,1
宝贝收到了，孩子很喜欢，犹豫的亲们赶紧下手吧！,5,1
好用，很好用。小朋友很喜欢,5,1
送的东西一样都没有，为什么？有种上当受@的感觉。,5,1
孩子挺喜欢的，还不错，,5,1
不错。小孙女很喜欢。,4,1
还可以，就是客服差点,5,1
很好很好很好很好很好很好很好很好很好很好很好很好,5,1
很好，有需要还会购入！,5,1
禧美 三文鱼切段（大西洋鲑鱼） 500g/袋 2-3块,5,1
买了好多次了，好吃。,5,1
禧美 三文鱼切段（大西洋鲑鱼）,5,1
食品和描述一致。三文鱼排新鲜，生产日期新，包装完好。京东商城网购方便继续关注京东商城。,5,1
食品和描述一致。三文鱼切片三块装，生产日期新，三文鱼品质好，品尝美食，继续关注。,5,1
禧美 三文鱼切段，煎炸，酱爆，红烧，火锅喜欢怎样吃都可以，家人喜欢吃,5,1
11111111111111111111111111,5,1
好，，，，，，，，，，，。,5,1
挺好的........,5,1
挺好的.......,5,1
￥RGW**4TDkDV￥,5,1
物美价廉，送货快，满意,5,1
这个商品默认是值得购买的，如果特别好我会单独说明,5,1
非常不错的东西，快递真快，自营还是不错的！！！,5,1
哈哈哈哈哈哈啊哈哈哈,5,1
不错不错???????????????????????????,5,1
挺好用的挺好的，挺好用的挺好的挺好用的挺好的，挺好用的挺好的,5,1
何必那么美心唏嘘男男**,5,1
挺好的！！！！！！！！！,5,1
好用，价格实惠，满意，赞?&hellip;&hellip;,5,1
品质非常好快递很给力,5,1
"禧美 冷冻智利去刺原味三文鱼排（大西洋鲑鱼） 200g/袋

搞不清了",5,1
禧美 冷冻智利去刺原味三文鱼排（大西洋鲑鱼） 200g/袋。一般。,5,1
非常满意非常满意非常满意,5,1
